Cust_id,Age,Income_group,Existing_Customer,Occupation_type,Education_Qualification,Dependents,Marital_Status,Gender,Debt_Burden_Ratio,Years_at_current_address,Credit_Amount,Housing_1_Own_2_Rent,Employed_since_yrs,Location,DPD_30_6M,DPD_60_6M,Months_on_book,Default_Flag,Occupation_Partner,Job_Seniority,Assets,Savings
42727,34,> 100000,0,Govt,2,0,Single,M,< = 0.10,12,296058,2,7,North,0,0,< 6,0,freelance,5,0,-0.18
65071,22,< = 25000,0,Govt,4,1,Single,F,> 0.50,15,238407,2,1,North,1,1,> = 6,1,fixed,7,5000,5.925
59487,39,< = 35000,0,Private,2,0,Married,F,< = 0.50,5,81371,2,8,North,1,0,< 6,1,freelance,8,3500,3.72
90418,51,> 100000,0,Private,3,2,Single,M,< = 0.10,11,59160,2,19,North,0,0,> = 6,0,fixed,8,0,20.7
56399,54,> 100000,0,Govt,2,2,Married,F,< = 0.10,15,202943,2,15,North,0,0,> = 6,0,fixed,8,3000,7.74
24184,49,<=100000,0,Private,3,1,Married,M,< = 0.10,9,226018,1,12,North,0,0,< 6,0,freelance,0,7000,2.823529412
31864,44,<=100000,0,Private,2,1,Married,F,< = 0.10,15,109599,2,17,North,1,1,> = 6,0,partime,0,5000,2.021052632
17081,53,> 100000,0,Govt,2,0,Married,F,< = 0.10,3,150835,2,18,North,0,0,< 6,0,fixed,5,0,4.421052632
84421,47,> 100000,0,Private,2,1,Single,F,< = 0.50,1,110500,1,15,North,0,0,< 6,0,freelance,0,0,2.112
22199,30,< = 15000,0,Govt,2,0,Married,F,< = 0.10,12,274854,2,1,Central,0,0,> = 6,0,fixed,1,7500,3.18
41735,30,< = 35000,0,Govt,4,2,Married,M,< = 0.50,7,110427,1,5,South,1,1,> = 6,1,fixed,3,0,0.72
49004,34,> 100000,0,Govt,3,1,Married,M,< = 0.50,15,273024,1,10,Central,0,0,< 6,0,freelance,2,5000,3.777777778
35895,45,< = 50000,0,Govt,4,0,Single,M,> 0.50,1,217026,2,9,South,0,0,< 6,0,fixed,7,0,4.86
81629,33,<=100000,0,Private,2,1,Single,M,< = 0.10,13,288519,1,8,South,0,0,< 6,0,freelance,5,0,7.421538462
27114,40,<=100000,0,Private,4,0,Single,M,< = 0.10,13,122620,2,10,South,0,0,< 6,0,fixed,5,0,1.185882353
79872,42,<=100000,0,Govt,3,2,Single,F,< = 0.10,4,219975,1,10,Central,0,0,> = 6,0,freelance,1,0,1.184
34800,50,> 100000,0,Govt,2,1,Married,F,< = 0.50,6,245628,1,14,Central,0,0,> = 6,0,fixed,2,0,1.206703911
79726,48,<=100000,0,Govt,1,0,Single,F,< = 0.50,6,85072,1,14,North,1,1,> = 6,1,fixed,3,25000,2.933333333
86687,34,<=100000,0,Govt,4,2,Married,M,> 0.50,4,134024,2,9,South,1,1,> = 6,1,freelance,0,6000,3.3375
96380,30,< = 25000,0,Govt,4,0,Single,F,> 0.50,14,292585,1,2,North,0,0,> = 6,0,partime,2,4000,2.7
93637,37,< = 35000,0,Govt,4,1,Married,F,> 0.50,6,208064,2,10,North,1,1,< 6,0,fixed,0,0,1.550769231
92218,43,> 100000,0,Govt,1,0,Married,M,> 0.50,8,271993,2,12,Central,0,0,< 6,0,fixed,0,1500,1.333333333
12935,33,< = 35000,0,Private,4,2,Married,F,< = 0.10,13,277911,2,7,North,0,0,< 6,0,partime,1,0,2.076923077
50741,23,< = 25000,0,Govt,3,0,Married,M,< = 0.50,6,126760,2,4,Central,1,1,< 6,1,fixed,28,27000,2.7
24658,43,< = 35000,0,Private,3,1,Married,M,< = 0.10,15,127452,2,6,North,0,0,> = 6,0,fixed,2,0,3.247058824
32121,47,<=100000,0,Private,1,1,Single,M,< = 0.10,13,181660,2,19,South,0,0,> = 6,0,partime,5,5000,0.818181818
69678,44,<=100000,0,Private,2,1,Married,M,< = 0.10,11,265865,1,20,South,0,0,> = 6,0,fixed,1,4000,1.757142857
71116,39,> 100000,0,Govt,3,1,Single,M,> 0.50,10,236406,2,10,South,1,1,> = 6,1,fixed,3,3500,2.25
82417,38,< = 50000,0,Govt,1,0,Single,M,< = 0.10,7,54165,1,6,North,0,0,> = 6,0,freelance,5,3000,-2.584615385
28311,22,< = 25000,0,Govt,4,1,Married,M,< = 0.10,4,227160,2,1,Central,0,0,> = 6,0,partime,2,0,4.344827586
88594,45,<=100000,0,Private,1,1,Married,F,< = 0.10,1,63232,2,10,North,0,0,> = 6,0,others,0,100000,9.461538462
1551,52,> 100000,0,Govt,3,1,Single,F,> 0.50,10,110087,1,17,Central,1,1,< 6,1,fixed,4,3000,6.975
69842,35,< = 50000,0,Govt,3,1,Single,F,< = 0.10,14,298229,2,10,Central,0,0,< 6,0,freelance,5,15000,-0.609230769
20,41,< = 50000,0,Govt,3,0,Single,F,> 0.50,4,262349,2,10,Central,0,0,< 6,0,fixed,10,0,-1.44
27303,33,<=100000,0,Private,3,1,Married,M,< = 0.10,13,209824,1,6,Central,0,0,< 6,0,others,4,3500,-1.0848
96726,34,<=100000,0,Private,4,0,Married,M,< = 0.50,3,166944,2,6,Central,1,1,< 6,1,fixed,14,148,0.465309091
98032,36,> 100000,0,Private,1,2,Married,F,< = 0.10,12,228450,1,7,North,1,1,> = 6,0,fixed,2,4000,0.171428571
22533,36,< = 35000,0,Self-Employed,4,0,Single,F,< = 0.50,9,124177,2,10,South,1,0,> = 6,1,fixed,4,5000,25.32
45519,38,<=100000,0,Private,2,2,Married,F,< = 0.10,3,228011,1,8,South,0,0,< 6,0,partime,0,0,2.138181818
93334,45,<=100000,0,Private,1,1,Single,F,< = 0.10,8,92299,1,7,Central,1,1,< 6,0,partime,0,0,5.649230769
39679,36,<=100000,0,Private,1,0,Single,M,< = 0.10,15,187547,1,10,South,0,0,< 6,0,partime,1,8000,2.563636364
27994,34,< = 50000,0,Govt,3,0,Single,F,< = 0.50,13,289755,2,6,North,1,0,> = 6,1,partime,1,4000,1.68
15311,40,< = 50000,0,Private,4,2,Single,F,< = 0.10,12,173839,2,8,North,0,0,< 6,0,partime,0,8000,0
28138,26,< = 25000,0,Govt,3,1,Single,M,< = 0.10,6,76869,2,3,Central,0,0,> = 6,0,partime,4,0,4
89925,42,> 100000,0,Govt,2,0,Married,M,< = 0.10,9,68130,2,13,South,0,0,< 6,0,fixed,11,3600,1
28436,28,< = 15000,0,Govt,2,1,Married,F,> 0.50,2,145952,1,2,South,1,0,< 6,1,freelance,0,35000,9.744
94799,23,< = 15000,0,Private,1,2,Single,F,< = 0.50,7,299074,1,4,Central,0,0,< 6,0,fixed,5,0,4.421052632
64556,28,< = 35000,0,Private,2,0,Married,M,< = 0.50,6,83779,2,3,Central,1,1,> = 6,1,fixed,7,6000,2.688
9717,33,< = 50000,0,Private,1,1,Single,F,< = 0.50,4,209161,2,7,North,0,0,< 6,0,partime,1,2500,3.3375
87009,37,<=100000,0,Private,4,2,Married,M,> 0.50,10,52852,1,8,Central,0,0,> = 6,0,partime,8,0,2.88
58275,36,<=100000,1,Private,3,0,Single,M,< = 0.10,6,237836,1,10,Central,0,0,< 6,0,freelance,5,0,0.1125
95693,34,<=100000,0,Private,1,1,Married,M,< = 0.10,3,87739,2,9,Central,0,0,< 6,0,fixed,3,5000,4.235294118
67244,28,< = 25000,0,Private,1,1,Married,F,< = 0.10,12,159337,1,2,South,0,0,> = 6,0,fixed,6,0,0.75
55977,43,<=100000,0,Private,3,1,Married,M,< = 0.10,8,84935,2,7,Central,0,0,< 6,0,fixed,1,0,0.875
49939,43,< = 50000,0,Govt,2,1,Single,M,< = 0.10,13,183945,1,6,South,0,0,< 6,0,fixed,1,0,3.3375
18757,44,< = 50000,0,Private,1,0,Married,F,< = 0.10,13,87047,2,10,South,1,1,> = 6,0,fixed,0,0,2.277279916
64387,43,<=100000,0,Private,3,2,Married,F,< = 0.10,13,299326,1,6,South,0,0,> = 6,0,fixed,0,0,1.628571429
37459,49,<=100000,0,Govt,2,2,Married,M,> 0.50,4,87272,2,15,Central,1,1,> = 6,1,fixed,13,87,1.984615385
22269,47,> 100000,0,Govt,3,1,Single,F,> 0.50,15,62516,2,18,South,1,1,< 6,1,fixed,0,0,1.68
93313,38,<=100000,0,Private,3,2,Married,F,< = 0.10,0,298734,2,7,South,0,0,< 6,0,fixed,25,0,3.24
80885,50,<=100000,0,Private,4,1,Single,M,< = 0.50,13,171005,1,12,North,0,0,< 6,0,fixed,2,4000,1.2
12110,39,<=100000,0,Private,1,1,Single,M,< = 0.10,15,54819,1,10,South,1,0,< 6,0,freelance,14,4000,3.342857143
19861,46,<=100000,0,Govt,4,1,Single,M,< = 0.10,4,79787,1,15,Central,1,1,> = 6,0,freelance,0,0,1.977777778
8292,27,< = 15000,0,Self-Employed,3,0,Married,M,< = 0.10,15,203411,2,1,North,0,0,> = 6,0,fixed,1,6500,4.654545455
45151,25,< = 35000,0,Govt,2,0,Married,F,< = 0.10,7,228988,1,1,North,1,1,< 6,0,partime,2,0,1.2
7318,39,> 100000,0,Govt,3,1,Married,M,< = 0.50,6,120583,2,11,Central,0,0,< 6,0,fixed,0,7000,-3.1875
7999,49,> 100000,0,Govt,2,1,Single,F,< = 0.10,13,150190,1,18,Central,0,0,> = 6,0,fixed,1,4000,1.337142857
58790,51,<=100000,0,Private,2,1,Married,F,< = 0.50,6,280038,2,18,South,0,0,> = 6,0,freelance,3,10000,7.425
73350,25,< = 25000,0,Govt,3,1,Married,F,< = 0.10,6,132902,1,4,Central,0,0,< 6,0,freelance,3,6000,2.589473684
96476,35,<=100000,0,Private,3,1,Single,F,< = 0.10,3,259629,2,8,North,0,0,> = 6,0,others,20,11000,5.8125
91273,28,< = 15000,0,Private,1,1,Married,F,< = 0.10,7,183049,2,4,South,0,0,< 6,0,freelance,10,3000,1.98
25368,39,> 100000,0,Private,2,0,Married,F,< = 0.50,9,190162,1,11,Central,0,0,> = 6,0,fixed,2,5000,-1.674418605
17417,44,<=100000,0,Govt,1,1,Married,F,< = 0.10,10,263091,1,10,Central,0,0,> = 6,0,fixed,2,6300,3.06
20834,49,> 100000,0,Private,2,1,Single,M,< = 0.50,13,236261,1,19,South,0,0,> = 6,0,freelance,1,0,1.344
68641,38,<=100000,0,Govt,4,2,Married,M,< = 0.10,7,176472,2,6,South,0,0,> = 6,0,fixed,1,0,3.413333333
66690,47,> 100000,0,Private,2,2,Married,F,< = 0.10,15,205738,1,12,Central,1,1,> = 6,0,partime,0,0,1.263157895
95161,22,< = 35000,0,Govt,1,0,Married,F,< = 0.50,10,119812,1,4,Central,1,1,< 6,1,partime,2,5000,2.176744186
665,44,<=100000,0,Private,1,1,Married,M,< = 0.10,7,110551,2,10,Central,0,0,< 6,0,freelance,5,0,2.22
60756,29,< = 25000,0,Govt,4,2,Married,F,< = 0.10,15,252914,2,5,Central,0,0,> = 6,0,others,0,700,3.466666667
11714,39,> 100000,0,Govt,2,1,Married,F,< = 0.10,11,120422,2,9,South,0,0,> = 6,0,fixed,7,0,2.113720643
18945,35,<=100000,0,Private,4,1,Married,F,< = 0.10,14,133505,2,7,South,1,1,< 6,0,freelance,1,0,0.54
80543,35,<=100000,0,Private,2,2,Single,F,< = 0.50,3,116870,2,10,South,1,1,< 6,1,fixed,22,0,1.836
73362,42,<=100000,0,Private,3,0,Married,M,< = 0.10,3,214853,2,7,South,0,0,> = 6,0,fixed,3,0,0.864
40580,28,< = 15000,0,Private,1,2,Single,M,< = 0.10,14,242337,1,5,Central,0,0,< 6,0,partime,0,0,1.899130435
67154,38,< = 50000,0,Govt,1,0,Single,M,< = 0.10,3,236714,2,10,South,0,0,> = 6,0,partime,3,3000,5.7
56526,49,> 100000,0,Private,1,2,Single,F,< = 0.10,7,281499,2,12,North,0,0,< 6,0,fixed,0,0,2.848695652
14956,36,<=100000,0,Private,4,1,Single,M,< = 0.50,10,107154,2,10,South,0,0,> = 6,0,partime,0,2000,2.60625
67186,25,< = 25000,0,Govt,1,0,Single,M,< = 0.10,13,175695,1,1,South,0,0,> = 6,0,freelance,2,0,1.986976744
83230,33,<=100000,0,Govt,1,0,Single,M,< = 0.10,13,98176,2,10,North,0,0,> = 6,0,freelance,4,0,-0.39
84846,45,< = 50000,0,Private,2,0,Single,M,< = 0.10,6,90304,1,8,Central,0,0,> = 6,0,fixed,1,4500,0.423529412
4628,52,> 100000,0,Private,4,1,Married,M,< = 0.10,3,121959,2,15,South,0,0,< 6,0,partime,2,3000,2.943157895
2011,45,> 100000,1,Private,2,1,Married,F,< = 0.10,2,92821,2,18,South,1,1,< 6,0,partime,1,4000,0.205090909
48695,29,< = 35000,0,Govt,1,1,Single,M,< = 0.10,14,118341,2,2,South,0,0,> = 6,0,fixed,0,0,0.9
33982,23,< = 25000,0,Private,2,0,Married,F,< = 0.10,15,203479,2,2,South,0,0,> = 6,0,fixed,0,0,5.435294118
85233,42,< = 50000,0,Private,3,2,Single,M,< = 0.10,14,130876,1,12,Central,0,0,> = 6,0,freelance,2,5000,2.76
10393,40,< = 35000,0,Govt,3,0,Single,M,> 0.50,8,100257,1,8,South,1,1,> = 6,1,fixed,11,3000,7.25
10082,34,<=100000,0,Govt,4,1,Married,M,< = 0.10,11,274261,2,9,North,0,0,> = 6,0,partime,2,5500,0
11308,51,> 100000,0,Private,3,2,Single,F,> 0.50,15,156239,1,18,South,0,0,> = 6,0,fixed,2,1200,2.7
86195,37,> 100000,0,Private,2,1,Married,M,< = 0.10,6,79265,1,8,Central,0,0,> = 6,0,partime,1,0,2.48
92374,40,<=100000,0,Private,4,1,Single,M,< = 0.50,13,176476,1,8,South,0,0,> = 6,0,fixed,0,0,5.52
36621,41,< = 35000,0,Govt,3,1,Single,F,> 0.50,5,112034,1,8,Central,1,1,> = 6,1,fixed,7,30000,10.125
66819,35,<=100000,0,Govt,1,0,Married,F,< = 0.10,13,52968,2,7,South,0,0,> = 6,0,fixed,1,0,1.6
58960,50,> 100000,0,Private,2,1,Single,F,< = 0.50,15,54128,1,16,South,0,0,< 6,0,partime,5,2000,4.992
54500,35,< = 50000,0,Private,1,1,Single,M,< = 0.10,12,57540,1,10,Central,1,1,> = 6,0,fixed,1,0,3
31607,24,< = 25000,0,Govt,1,1,Married,M,< = 0.10,8,282940,1,1,Central,0,0,< 6,0,fixed,4,0,2.464
9832,33,<=100000,0,Private,3,1,Married,M,> 0.50,6,222132,1,6,Central,0,0,< 6,0,freelance,25,39000,3.113207547
4404,42,< = 35000,0,Private,3,0,Single,M,< = 0.10,2,261800,1,6,North,0,0,< 6,0,freelance,10,8000,1.363636364
1390,41,<=100000,0,Private,4,1,Married,M,< = 0.50,10,159277,1,7,Central,1,1,< 6,1,fixed,5,2000,2.088
77403,33,< = 35000,0,Private,2,1,Single,M,< = 0.10,10,252683,1,6,Central,1,1,> = 6,0,fixed,2,0,3.456
1788,35,< = 50000,0,Private,3,1,Single,F,< = 0.10,13,187198,1,8,North,0,0,< 6,0,fixed,2,13000,-1.595567867
53402,43,<=100000,0,Private,3,1,Single,F,< = 0.10,9,260111,1,6,Central,0,0,> = 6,0,fixed,2,2500,6.516666667
1801,40,<=100000,0,Private,2,1,Married,M,< = 0.50,6,239492,1,6,South,1,1,< 6,0,fixed,0,1500,1.333333333
87067,49,<=100000,0,Govt,4,1,Single,M,< = 0.10,2,50856,2,13,South,0,0,> = 6,0,partime,2,0,2.148571429
56237,35,< = 50000,0,Govt,2,1,Single,M,< = 0.10,0,216243,2,8,South,0,0,> = 6,0,freelance,3,0,3.552
50815,44,> 100000,0,Private,2,1,Single,M,< = 0.10,10,190518,1,16,North,0,0,> = 6,0,fixed,5,0,2.064
1629,44,< = 50000,0,Private,2,2,Single,M,< = 0.10,14,170905,2,8,South,0,0,< 6,0,fixed,3,4500,4.5
6274,53,> 100000,0,Private,1,1,Married,M,< = 0.50,4,149585,1,18,North,0,0,> = 6,0,freelance,25,3000,-0.936
55533,25,< = 25000,0,Private,1,0,Single,M,< = 0.10,5,175143,1,5,North,1,1,< 6,0,partime,1,2000,3.534545455
36293,44,> 100000,0,Private,3,1,Married,M,< = 0.10,3,118503,2,15,Central,0,0,> = 6,0,freelance,4,10000,2.12
29217,43,<=100000,0,Private,3,2,Married,F,< = 0.50,14,233893,2,12,South,0,0,< 6,0,partime,0,0,1.296
52179,43,<=100000,0,Govt,3,2,Single,F,< = 0.10,4,200946,2,9,South,0,0,< 6,0,freelance,0,5000,0.64
21829,52,<=100000,0,Govt,4,2,Single,M,> 0.50,10,262442,2,17,North,1,1,< 6,1,fixed,27,15000,6.260869565
27282,45,< = 35000,0,Private,3,0,Single,F,< = 0.10,14,123243,1,7,South,0,0,> = 6,0,fixed,28,15000,6.776470588
82103,40,<=100000,0,Private,3,2,Married,F,< = 0.10,13,64449,2,8,North,0,0,> = 6,0,fixed,5,3000,-0.9
18737,42,<=100000,0,Private,1,1,Single,F,< = 0.10,14,75251,1,8,South,0,0,> = 6,0,freelance,3,90000,6.24
6299,38,<=100000,0,Govt,3,1,Single,F,> 0.50,10,95719,2,7,North,0,0,< 6,0,fixed,12,5000,-0.375
7843,45,> 100000,0,Private,3,1,Married,M,< = 0.50,12,239169,1,7,Central,0,0,> = 6,0,fixed,6,0,3.25
18092,45,> 100000,0,Private,4,1,Married,F,< = 0.10,15,94785,2,17,North,0,0,> = 6,0,freelance,15,148,0.41988
87477,43,<=100000,0,Private,1,0,Married,F,< = 0.10,7,257481,2,18,Central,0,0,< 6,0,fixed,1,0,3.52
24722,34,<=100000,0,Private,4,1,Single,F,< = 0.10,1,151327,1,9,Central,0,0,< 6,0,fixed,3,0,3.272727273
95654,38,< = 35000,0,Govt,3,0,Seperated,F,< = 0.10,0,185868,2,9,Central,1,1,< 6,1,freelance,3,14000,2.604552673
58519,50,> 100000,0,Govt,4,1,Married,M,< = 0.50,6,207273,2,20,Central,1,1,< 6,1,fixed,16,3500,7.04
11120,37,< = 50000,0,Private,4,1,Single,M,< = 0.10,13,54199,1,10,Central,0,0,< 6,0,others,1,0,-3.69
80377,52,> 100000,0,Private,1,1,Single,M,< = 0.10,2,291819,1,18,North,1,1,> = 6,0,partime,2,2800,1.153846154
58767,35,> 100000,0,Govt,2,2,Single,F,< = 0.10,15,205848,1,10,North,1,1,< 6,0,freelance,20,12500,8.28358209
80337,46,<=100000,0,Govt,4,1,Single,M,> 0.50,13,130512,1,20,Central,1,1,< 6,1,others,2,0,6.6
50786,38,> 100000,0,Govt,1,0,Single,F,< = 0.10,15,51515,1,10,Central,0,0,< 6,0,freelance,12,0,0.369230769
68454,36,<=100000,0,Self-Employed,2,1,Married,F,> 0.50,11,116836,2,6,Central,1,1,< 6,1,fixed,12,4000,2.55
8171,39,< = 50000,0,Private,1,0,Married,M,< = 0.10,5,252092,1,6,South,0,0,< 6,0,partime,0,8000,0
84944,36,<=100000,0,Govt,3,1,Married,F,< = 0.10,5,183853,1,7,Central,0,0,> = 6,0,freelance,0,4000,1.386
58205,43,> 100000,0,Private,4,1,Married,M,< = 0.50,12,134282,2,17,Central,0,0,< 6,0,freelance,13,0,0.031304348
8986,46,> 100000,0,Private,1,1,Single,M,< = 0.10,13,230940,2,12,South,0,0,> = 6,0,fixed,1,5000,0.65
68297,24,< = 35000,0,Govt,3,0,Single,M,< = 0.10,14,193294,1,3,Central,0,0,< 6,0,fixed,3,3500,2.355555556
72265,47,<=100000,0,Govt,4,1,Married,M,< = 0.50,13,155272,2,20,South,0,0,< 6,0,fixed,15,4000,3.1875
10088,44,> 100000,0,Private,3,1,Married,F,< = 0.50,13,242853,1,7,Central,0,0,> = 6,0,fixed,1,8000,3.306122449
80608,39,< = 50000,0,Self-Employed,3,0,Married,M,< = 0.10,12,163659,1,8,North,0,0,< 6,0,fixed,2,0,5.862857143
74538,35,< = 50000,0,Private,3,1,Single,F,< = 0.50,12,138432,2,10,North,1,0,< 6,0,freelance,2,6500,2.448
34421,50,<=100000,0,Govt,2,2,Married,F,> 0.50,8,140105,1,13,North,1,1,> = 6,1,fixed,3,3700,1.730769231
32569,44,< = 50000,0,Private,1,1,Married,F,< = 0.10,8,157778,2,8,South,0,0,> = 6,0,fixed,1,2500,1.692
58511,47,> 100000,0,Private,3,0,Married,F,< = 0.50,0,165102,2,14,South,0,0,> = 6,0,freelance,2,80000,-7.248
29500,43,< = 50000,0,Govt,4,1,Single,F,< = 0.10,6,234512,1,10,North,0,0,< 6,0,fixed,5,0,-0.272727273
31789,55,> 100000,0,Private,1,0,Single,M,< = 0.50,1,136192,1,15,North,0,0,> = 6,0,fixed,1,5000,0.65
28981,42,< = 50000,0,Private,4,0,Single,M,< = 0.50,10,139207,2,6,North,1,1,> = 6,1,fixed,23,23,2.111111111
14640,36,<=100000,0,Private,1,0,Married,M,< = 0.10,9,266225,1,11,South,1,1,> = 6,0,freelance,5,0,7.421538462
43378,40,<=100000,0,Govt,3,0,Single,M,< = 0.10,8,198731,1,7,South,0,0,< 6,0,fixed,2,0,2.828571429
31499,42,> 100000,0,Private,4,0,Single,F,< = 0.10,13,234794,2,9,Central,0,0,> = 6,0,freelance,15,7000,-0.76
96225,41,<=100000,0,Private,2,0,Single,M,< = 0.50,13,270046,2,7,South,1,0,< 6,1,freelance,10,5000,3.645
45028,35,< = 50000,0,Govt,1,1,Married,M,< = 0.10,13,102957,2,10,South,0,0,> = 6,0,freelance,10,0,1.706666667
52030,53,<=100000,0,Govt,1,1,Married,M,< = 0.10,4,167037,1,17,North,0,0,> = 6,0,freelance,1,9000,6
22191,40,> 100000,0,Govt,4,0,Single,M,< = 0.10,7,230882,1,10,South,1,1,> = 6,0,others,2,6000,-0.923076923
59165,42,<=100000,0,Govt,3,1,Single,F,< = 0.10,1,164151,1,10,South,0,0,< 6,0,others,0,700,3.466666667
95302,22,< = 15000,0,Govt,1,0,Married,M,< = 0.10,5,202465,2,3,Central,0,0,> = 6,0,fixed,2,4000,5.305263158
50459,39,> 100000,0,Self-Employed,2,0,Married,M,< = 0.50,11,228912,2,9,Central,1,0,< 6,1,partime,0,0,7.626168224
29363,40,<=100000,0,Private,2,0,Single,M,< = 0.50,12,119720,2,6,North,1,1,> = 6,1,fixed,14,4000,3.663157895
57053,49,<=100000,0,Private,4,0,Married,M,> 0.50,4,189999,2,13,North,0,0,> = 6,0,fixed,1,0,0.864
23527,39,<=100000,0,Private,2,1,Married,M,< = 0.50,13,209693,2,10,North,1,0,> = 6,0,partime,0,0,6.2
8307,43,<=100000,0,Private,4,2,Married,M,< = 0.10,10,148756,1,20,Central,1,1,> = 6,0,fixed,16,4500,1.665
86982,44,< = 35000,0,Govt,4,1,Married,F,< = 0.10,14,230773,1,7,Central,0,0,< 6,0,fixed,9,0,2.297142857
73035,44,< = 50000,0,Private,2,1,Married,M,< = 0.10,14,152323,2,7,Central,0,0,< 6,0,partime,0,0,3.96
33892,34,<=100000,0,Govt,2,0,Married,M,< = 0.10,13,93297,2,6,South,0,0,< 6,0,freelance,10,7000,4.581818182
30233,28,< = 35000,0,Govt,4,1,Single,M,< = 0.10,6,120566,2,1,South,0,0,> = 6,0,freelance,7,4500,2.7
51888,50,<=100000,0,Private,2,1,Single,F,< = 0.50,10,250268,1,14,Central,0,0,< 6,0,others,0,0,0
13099,31,< = 15000,0,Private,2,1,Single,F,< = 0.10,11,292064,2,3,South,0,0,> = 6,0,fixed,1,7000,-1.018181818
90375,38,> 100000,0,Private,3,0,Married,M,< = 0.10,8,62887,2,9,Central,0,0,< 6,0,fixed,0,5500,3.743589744
97980,48,<=100000,0,Private,3,1,Single,M,< = 0.10,11,151166,1,14,South,0,0,< 6,0,partime,2,0,1.2
94640,39,< = 35000,0,Govt,3,0,Single,M,< = 0.10,9,247690,2,9,South,0,0,< 6,0,fixed,4,0,14.28
58201,33,<=100000,0,Govt,1,1,Married,F,> 0.50,12,238493,1,8,North,1,1,< 6,1,fixed,7,0,4
51242,44,< = 50000,0,Govt,4,1,Married,F,< = 0.10,8,76659,2,8,Central,0,0,< 6,0,freelance,4,10000,2.12
72055,46,> 100000,0,Private,3,1,Married,F,< = 0.10,2,186829,1,19,Central,0,0,< 6,0,partime,5,2000,4.992
12794,40,<=100000,0,Private,2,2,Single,M,< = 0.10,11,189015,2,10,Central,1,1,> = 6,1,fixed,17,10000,0.126
61555,45,< = 50000,0,Govt,1,1,Married,M,< = 0.10,15,78288,2,6,North,0,0,> = 6,0,fixed,9,0,0.4
16451,36,< = 50000,1,Private,3,1,Married,F,< = 0.10,9,157104,2,9,South,1,1,< 6,1,fixed,3,0,0.496551724
63068,23,< = 15000,0,Govt,2,0,Single,M,> 0.50,8,260745,1,1,South,1,1,< 6,1,fixed,5,13000,4
59517,28,< = 35000,0,Govt,2,0,Single,M,< = 0.10,13,117547,2,1,North,1,0,< 6,1,freelance,20,10000,5.28
53939,53,<=100000,0,Govt,2,1,Single,M,> 0.50,9,89716,2,20,Central,1,1,< 6,1,fixed,32,8000,5.04
82820,33,<=100000,0,Govt,3,1,Single,M,< = 0.10,3,237622,2,6,Central,0,0,> = 6,0,freelance,2,3000,1.364210526
11529,43,<=100000,1,Private,4,0,Single,M,< = 0.10,7,205805,1,17,North,0,0,< 6,0,freelance,0,0,3.79862069
82565,40,< = 35000,0,Private,3,1,Married,M,< = 0.10,4,233476,1,10,South,1,1,> = 6,0,partime,1,4000,4
38788,53,> 100000,0,Private,2,1,Married,F,< = 0.10,12,99625,1,15,Central,0,0,> = 6,0,freelance,5,6000,3
81190,49,> 100000,0,Private,1,0,Single,M,< = 0.10,11,194802,1,15,Central,0,0,> = 6,0,fixed,2,0,2.1
90631,42,> 100000,0,Private,2,0,Single,F,> 0.50,0,140330,2,17,North,0,0,> = 6,0,partime,3,0,2.88
33310,44,<=100000,0,Private,2,1,Single,F,< = 0.10,13,87463,2,7,Central,0,0,< 6,0,freelance,2,54000,0.864
57302,38,> 100000,0,Private,1,0,Married,M,> 0.50,7,195868,1,9,North,0,0,< 6,0,freelance,15,15000,3.992727273
60983,34,<=100000,0,Private,2,2,Single,M,< = 0.50,10,87013,2,8,North,0,0,> = 6,0,fixed,2,0,3.213913043
92249,48,> 100000,0,Private,2,2,Married,M,< = 0.50,9,97498,2,17,Central,0,0,< 6,0,fixed,0,0,1.628571429
13341,40,<=100000,0,Private,3,0,Married,F,< = 0.10,13,278002,2,9,Central,1,1,< 6,0,freelance,0,0,2.88
75307,30,< = 25000,0,Govt,2,1,Married,F,< = 0.50,5,211072,2,4,Central,0,0,> = 6,0,others,0,0,-1.4
95851,40,> 100000,0,Govt,2,1,Married,M,< = 0.10,9,134363,2,9,Central,0,0,> = 6,0,fixed,10,5000,0.696
15331,38,< = 50000,0,Govt,4,0,Single,M,< = 0.50,11,187773,2,8,South,1,1,< 6,1,fixed,5,0,2.057142857
67360,22,< = 25000,0,Private,1,1,Single,M,< = 0.10,5,193805,1,3,Central,0,0,> = 6,0,partime,0,0,2.412834225
79558,33,<=100000,0,Private,1,2,Married,M,< = 0.10,10,238859,1,7,North,0,0,> = 6,0,others,3,148,-0.48032
48544,46,<=100000,0,Private,1,2,Single,M,< = 0.10,9,117855,1,17,Central,0,0,> = 6,0,fixed,1,0,7.015384615
14528,37,> 100000,0,Private,4,2,Single,F,< = 0.10,13,55168,1,11,Central,0,0,< 6,0,partime,2,3000,2.943157895
34320,36,<=100000,0,Private,4,1,Single,M,< = 0.10,1,244608,2,8,Central,0,0,> = 6,0,fixed,2,12000,0.951724138
54160,45,> 100000,0,Govt,3,0,Single,M,> 0.50,10,259083,1,10,North,0,0,< 6,0,fixed,10,0,0.642857143
95121,42,< = 50000,0,Private,1,1,Married,M,< = 0.10,3,118758,1,8,North,0,0,< 6,0,freelance,8,0,0.566666667
20155,41,< = 50000,0,Private,2,0,Married,M,< = 0.50,10,228287,2,9,South,1,1,< 6,1,fixed,14,8000,0.428571429
